Name,Address,Grades,Latitude,Longitude 
Thao Ngoc Restaurant,"'1331 Dorchester Ave.,Boston,MA,USA'",'A; C',42.30525,-71.059195
Pete's Seafood,"'267 Bowdoin St.,Boston,MA,USA'",'A; C',42.3065584,-71.0663945
Ashley's Breakfast Shoppe,"'260 Bowdoin St.,Boston,MA,USA'",'A; C',42.3068012,-71.0666751
Showa Womens Institution,"'414 Pond St.,Boston,MA,USA'",'A; C',42.307476,-71.131317
Mi Casa Tu Casa,"'299 Hancock St.,Boston,MA,USA'",'A; C',42.3081374,-71.0587093
New York Fried Chicken,"'442 Blue Hill Ave.,Boston,MA,USA'",'A; C',42.3096297,-71.0822953
El Dugout,"'122 Seaver St.,Boston,MA,USA'",'A; C',42.3099298,-71.0915446
Super Fusion Express,"'779 Centre St.,Boston,MA,USA'",'A; C',42.3100026,-71.115621
Vee Vee,"'763 Centre St.,Boston,MA,USA'",'A; C',42.3102579,-71.1152319
Caffe Nero,"'725 Centre St.,Boston,MA,USA'",'A; C',42.3111527,-71.1147977
Costello's Tavern Inc,"'717 Centre St.,Boston,MA,USA'",'A; C',42.3112013,-71.114518
Bukhara Indian Bistro,"'701 Centre St.,Boston,MA,USA'",'A; C',42.311639,-71.1146727
Wonder Spice Cafe,"'695 Centre St.,Boston,MA,USA'",'A; C',42.3118326,-71.1143272
Purple Cactus,"'674 Centre St.,Boston,MA,USA'",'A; C',42.3121523,-71.113891
Prieto El Rey De Las Empanadas,"'196 Humboldt Ave.,Boston,MA,USA'",'A; C',42.3126498,-71.0896643
Pin Bochinche Restaurant,"'3160 Washington St.,Boston,MA,USA'",'A; C',42.313622,-71.1001977
D & D Restaurant,"'3141 Washington St.,Boston,MA,USA'",'A; C',42.3141334,-71.1001404
Bale Restaurant,"'1052 Dorchester Ave.,Boston,MA,USA'",'A; C',42.3147438,-71.0566217
Ten Tables,"'597 Centre St.,Boston,MA,USA'",'A; C',42.3149085,-71.1143085
Sodexo @ Umass Jazzman,"'100 Wm T Morrissey Bl.,Boston,MA,USA'",'A; C',42.315672,-71.0479068
Chilacates,"'222 Amory St.,Boston,MA,USA'",'A; C',42.3163444,-71.1031497
Robinwood Cafe & Grille,"'536 Centre St.,Boston,MA,USA'",'A; C',42.3168819,-71.1132676
Las Brisas Del Caribe,"'194 Blue Hill Ave.,Boston,MA,USA'",'A; C',42.3179577,-71.0776653
Crown Fried Chicken And Pizza,"'344 Warren St.,Boston,MA,USA'",'A; C',42.3184854,-71.0817038
Fiskie's Cafe,"'40 Westwind Rd.,Boston,MA,USA'",'A; C',42.3185161,-71.0416633
Warren Tavern,"'2 Pleasant St.,Boston,MA,USA'",'A; C',42.318537,-71.058548
Hong Kong Chef,"'889 Dorchester Ave.,Boston,MA,USA'",'A; C',42.3200435,-71.0568994
Singh's Roti Shop,"'692 Columbia Rd.,Boston,MA,USA'",'A; C',42.3202397,-71.0624748
Mcdonalds (Warren St.),"'301 Warren St.,Boston,MA,USA'",'A; C',42.3203563,-71.0822151
Great Wok,"'1284 Massachusetts Ave.,Boston,MA,USA'",'A; C',42.3210414,-71.061732
Villa Sombrero Cafe,"'554A Dudley St.,Boston,MA,USA'",'A; C',42.3213103,-71.0719831
Home Run Cafe,"'1269 Massachusetts Ave.,Boston,MA,USA'",'A; C',42.3215004,-71.0626292
The Avenue Grille,"'856 Dorchester Ave.,Boston,MA,USA'",'A; C',42.3215305,-71.0565687
Ideal Sub Shop,"'522 Dudley St.,Boston,MA,USA'",'A; C',42.3222535,-71.0726102
224 Boston Street,"'224 Boston St.,Boston,MA,USA'",'A; C',42.3222638,-71.0608758
Food Wall Chinese,"'387 Centre St.,Boston,MA,USA'",'A; C',42.3223129,-71.1095052
Aurum,"'377 Centre St.,Boston,MA,USA'",'A; C',42.3223843,-71.109111
Yong Kong,"'300 Centre St.,Boston,MA,USA'",'A; C',42.3227915,-71.1031217
Nos Casa Cafe,"'475 Dudley St.,Boston,MA,USA'",'A; C',42.323227,-71.0737345
Rita's Catering,"'5 Spectacle Island.,Boston,MA,USA'",'A; C',42.3244907,-70.985886
Priel's Restaurant Pizza & More,"'11 Blue Hill Ave.,Boston,MA,USA'",'A; C',42.3248554,-71.0755353
Ugi's Pizza,"'69 Heath St.,Boston,MA,USA'",'A; C',42.3265557,-71.1005364
Ugis Subs,"'62 Warren St.,Boston,MA,USA'",'A; C',42.3284871,-71.0831535
Roxbury Pizza And Sub Shop,"'258 Dudley St.,Boston,MA,USA'",'A; C',42.3286292,-71.0790261
Dudley Sq. Grill,"'152 Dudley St.,Boston,MA,USA'",'A; C',42.3287733,-71.0833525
Cafe Polonia,"'611 Dorchester Ave.,Boston,MA,USA'",'A; C',42.3288102,-71.0571358
Chinese Noodle,"'49 Warren St.,Boston,MA,USA'",'A; C',42.3291303,-71.0837041
Mario's Subs & Salad,"'28 Warren St.,Boston,MA,USA'",'A; C',42.329829,-71.083093
Landmark @ Longwood,"'63 Parker Hill Ave.,Boston,MA,USA'",'A; C',42.330361,-71.1091778
Deria Express Cafe,"'1127 Harrison Ave.,Boston,MA,USA'",'A; C',42.3304739,-71.0822502
Sports Connection Bar & Grill,"'560 Dorchester Ave.,Boston,MA,USA'",'A; C',42.330477,-71.056726
Butterfly Coffee,"'1420 Tremont St.,Boston,MA,USA'",'A; C',42.3309948,-71.0957835
Mirisola's,"'200 L Street St.,Boston,MA,USA'",'A; C',42.3313787,-71.0350207
L Street Tavern,"'195 L St.,Boston,MA,USA'",'A; C',42.3314779,-71.0352658
Mcdonalds,"'870 Massachusetts Ave.,Boston,MA,USA'",'A; C',42.3315457,-71.0703777
A K's Take Out & Delivery@Reggie Lewis Track,"'1350 Tremont St.,Boston,MA,USA'",'A; C',42.332043,-71.092873
Chacho's Pizza,"'1502 Tremont St.,Boston,MA,USA'",'A; C',42.3320856,-71.0992832
Dayib Cafe,"'722 Shawmut Ave.,Boston,MA,USA'",'A; C',42.3328079,-71.0832694
New Ho Toy,"'218 Old Colony Ave.,Boston,MA,USA'",'A; C',42.3328223,-71.0533779
Sushi Station,"'1562 Tremont St.,Boston,MA,USA'",'A; C',42.3329193,-71.1016992
Halal Indian Cuisine,"'724 Huntington Ave.,Boston,MA,USA'",'A; C',42.3338138,-71.1050647
Mission Bar & Grill,"'724 Huntington Ave.,Boston,MA,USA'",'A; C',42.3338138,-71.1050647
Flann O'Briens,"'1619 Tremont St.,Boston,MA,USA'",'A; C',42.3338714,-71.1033342
L Street Diner,"'108 L St.,Boston,MA,USA'",'A; C',42.3340503,-71.0350774
Penguin Pizza,"'735 Huntington Ave.,Boston,MA,USA'",'A; C',42.3341096,-71.1055062
Pizza Stop,"'851 Harrison Ave.,Boston,MA,USA'",'A; C',42.334734,-71.0756849
Squealing Pig,"'134 Smith St.,Boston,MA,USA'",'A; C',42.3347407,-71.1020904
Salsa's Mexican Grilled,"'118 Dorchester St.,Boston,MA,USA'",'A; C',42.3349683,-71.0461314
Pat's Place,"'15 Francis St.,Boston,MA,USA'",'A; C',42.3350583,-71.104784
Northeastern University/Cafe Crossing,"'1175 Tremont St.,Boston,MA,USA'",'A; C',42.33508,-71.0890631
The Paramount,"'667 E Broadway.,Boston,MA,USA'",'A; C',42.3354267,-71.0378526
Dunkin' Donuts No. 0311,"'818 Harrison Ave.,Boston,MA,USA'",'A; C',42.3357599,-71.0741126
Playwright Cafe',"'658 E Broadway.,Boston,MA,USA'",'A; C',42.3357924,-71.0380302
Stats Bar & Grille,"'77 Dorchester St.,Boston,MA,USA'",'A; C',42.3358155,-71.0453399
Andre's Cafe,"'809 Harrison Ave.,Boston,MA,USA'",'A; C',42.3358249,-71.0742595
Windmill Food Factory,"'429 W Broadway.,Boston,MA,USA'",'A; C',42.336264,-71.0474681
Peet's Coffee Shop,"'625 Huntington Ave.,Boston,MA,USA'",'A; C',42.3363287,-71.1004229
Boloco,"'1940 Beacon St.,Boston,MA,USA'",'A; C',42.3364038,-71.1500163
Chipotle Mexican Grill,"'1924 Beacon St.,Boston,MA,USA'",'A; C',42.3364626,-71.1497956
Shannon's Tavern Inc,"'558 East Third.,Boston,MA,USA'",'A; C',42.3364683,-71.0373222
Sunrise Restaurant,"'1033 Tremont.,Boston,MA,USA'",'A; C',42.336757,-71.085455
Good Eats Pizza,"'1002 Tremont St.,Boston,MA,USA'",'A; C',42.3368162,-71.0845822
Roggie's Pizzeria Inc.,"'356 Chestnut Hill Ave.,Boston,MA,USA'",'A; C',42.3368366,-71.1515823
Savory Truck,"'221 Longwood Ave.,Boston,MA,USA'",'A; C',42.3372871,-71.102142
Papa Johns Pizza,"'971 Tremont St.,Boston,MA,USA'",'A; C',42.3375105,-71.0840783
Dunkin Donuts,"'115 Forsyth.,Boston,MA,USA'",'A; C',42.3376143,-71.0902737
Hillside Cafe,"'21 St Thomas More Rd.,Boston,MA,USA'",'A; C',42.3380689,-71.1645259
Tsushi Inc.,"'340 Longwood Ave.,Boston,MA,USA'",'A; C',42.3382421,-71.1063943
Broadway's Best Pizza,"'321 W Broadway.,Boston,MA,USA'",'A; C',42.3382588,-71.0504274
Estragon,"'700 Harrison Ave.,Boston,MA,USA'",'A; C',42.3384294,-71.070359
Hidden Kitchen,"'535 Albany St.,Boston,MA,USA'",'A; C',42.3385421,-71.0670012
El Centro,"'474 Shawmut Ave.,Boston,MA,USA'",'A; C',42.3385858,-71.0761644
Gardner Museum Cafe,"'2 Palace Rd.,Boston,MA,USA'",'A; C',42.3386407,-71.0992243
Pret A Manger,"'354 Longwood Ave.,Boston,MA,USA'",'A; C',42.3389228,-71.1072958
Sepal,"'354 Longwood Av Ave.,Boston,MA,USA'",'A; C',42.3389228,-71.1072958
Souper Salad,"'364 Brookline Ave.,Boston,MA,USA'",'A; C',42.3389359,-71.1062813
Cluckit!,"'782A Tremont St.,Boston,MA,USA'",'A; C',42.3389495,-71.0805707
Discovery Cafe,"'3 Blackfan Ci.,Boston,MA,USA'",'A; C',42.3390285,-71.1042571
Parish Cafe,"'493 Massachusetts Ave.,Boston,MA,USA'",'A; C',42.3392655,-71.0808146
Au Bon Pain,"'360 Huntington Ave.,Boston,MA,USA'",'A; C',42.339348,-71.0881734
Broadway Pastry,"'258 W Broadway.,Boston,MA,USA'",'A; C',42.3393872,-71.0514865
Coffee Shop,"'11 Elkins St.,Boston,MA,USA'",'A; C',42.3395264,-71.0361388
Flik International @ Merck & Co.,"'33 Avenue Louis Pasteur.,Boston,MA,USA'",'A; C',42.3397401,-71.1032998
Stella,"'1525 Washington St.,Boston,MA,USA'",'A; C',42.3399397,-71.0724948
Doughboy Donuts & Deli,"'220 Dorchester Ave.,Boston,MA,USA'",'A; C',42.3401216,-71.0567598
Emmanuel College (Muddy River Cafe),"'400 Fenway.,Boston,MA,USA'",'A; C',42.3403687,-71.1016439
Dunkin Donuts/Scnvanos,"'440 Massachusetts Ave.,Boston,MA,USA'",'A; C',42.3407007,-71.0818232
Fast Eddie's,"'1696 Commonwealth Ave.,Boston,MA,USA'",'A; C',42.341217,-71.1465565
Moogy's Sandwich Shop Inc.,"'154 Chestnut Hill Ave.,Boston,MA,USA'",'A; C',42.3415176,-71.1541534
Boston Chops,"'1375 Washington St.,Boston,MA,USA'",'A; C',42.3416056,-71.0695851
Liam Foods,"'152 Chestnut Hill Ave.,Boston,MA,USA'",'A; C',42.3416229,-71.1542387
Panera Bread No. 1415,"'289 Huntington Ave.,Boston,MA,USA'",'A; C',42.341692,-71.086565
Mana Escondido Cafe,"'68 Pembroke St.,Boston,MA,USA'",'A; C',42.3416999,-71.0759794
Amrhein's,"'80 W Broadway.,Boston,MA,USA'",'A; C',42.3418392,-71.0551081
Shun's Kitchen,"'520 Columbus Ave.,Boston,MA,USA'",'A; C',42.3419137,-71.0797543
Yum Mee Garden,"'665 Tremont St.,Boston,MA,USA'",'A; C',42.3419525,-71.0758744
Five Horses Tavern,"'535 Columbus Ave.,Boston,MA,USA'",'A; C',42.3420288,-71.0803731
Vejigamtes Restaurant,"'57 W Dedham St.,Boston,MA,USA'",'A; C',42.3420446,-71.0729183
Pho And I Inc.,"'267 Huntington Ave.,Boston,MA,USA'",'A; C',42.3421921,-71.0861207
Thaitation,"'129 Jersey St.,Boston,MA,USA'",'A; C',42.3423236,-71.0970103
Alex Pizza,"'1252 Washington St.,Boston,MA,USA'",'A; C',42.3424487,-71.0675183
Red Mango(334 Mass. Ave.),"'334 Massachusetts Ave.,Boston,MA,USA'",'A; C',42.3425943,-71.0841727
Subway (334 Mass. Ave.),"'334 Massachusetts Ave.,Boston,MA,USA'",'A; C',42.3425943,-71.0841727
The Maiden,"'28 W Broadway.,Boston,MA,USA'",'A; C',42.3427415,-71.0564802
Franklin Cafe,"'278 Shawmut Ave.,Boston,MA,USA'",'A; C',42.3429145,-71.0689787
Ichiban Yakitori Sushi House,"'14 Westland Ave.,Boston,MA,USA'",'A; C',42.3432232,-71.0867397
Oishii Boston,"'1166 Washington St.,Boston,MA,USA'",'A; C',42.3432885,-71.0659986
La Catrina,"'1610 Commonwealth Ave.,Boston,MA,USA'",'A; C',42.3433941,-71.142574
Metropolis Cafe,"'574 Tremont St.,Boston,MA,USA'",'A; C',42.3434753,-71.0725594
The Kitchen,"'560 Tremont St.,Boston,MA,USA'",'A; C',42.343632,-71.0717782
Scola's Cafe,"'88 Black Falcon Ave.,Boston,MA,USA'",'A; C',42.3438801,-71.0241695
Addis Red Sea,"'540 Tremont St.,Boston,MA,USA'",'A; C',42.344054,-71.07097
New York Style Chicken And Pizza,"'67 Washington St.,Boston,MA,USA'",'A; C',42.3441028,-71.143306
Citizen Public House & Oyster Bar,"'1310 Boylston St.,Boston,MA,USA'",'A; C',42.344209,-71.097951
Pavement Coffeehouse,"'1330 Boylston St.,Boston,MA,USA'",'A; C',42.3444208,-71.0983795
Regina Pizzeria At Fenway,"'1330 Boylston St.,Boston,MA,USA'",'A; C',42.3444208,-71.0983795
Mumbai Spice,"'251 Massachusetts Ave.,Boston,MA,USA'",'A; C',42.344442,-71.086859
Yan's China Star,"'1102 Washington St.,Boston,MA,USA'",'A; C',42.3445276,-71.0656254
Sweet Cheeks,"'144 Brookline Ave.,Boston,MA,USA'",'A; C',42.3447204,-71.100834
Jimmy John's,"'409 D St.,Boston,MA,USA'",'A; C',42.344722,-71.0435059
Picco Restaurant,"'513 Tremont.,Boston,MA,USA'",'A; C',42.3448671,-71.0706344
Barcelona Restaurant,"'525 Tremont St.,Boston,MA,USA'",'A; C',42.3449647,-71.0707266
Saloniki,"'132 Brookline Ave.,Boston,MA,USA'",'A; C',42.3450649,-71.100462
Deli Of Course,"'451 D St.,Boston,MA,USA'",'A; C',42.3452433,-71.0418697
Sullivan's Restaurant,"'56 Union St.,Boston,MA,USA'",'A; C',42.345374,-71.1498671
Royal Rooters,"'41 Yawkey Wa.,Boston,MA,USA'",'A; C',42.3453941,-71.0982491
Pete's Dockside,"'12 Channel St.,Boston,MA,USA'",'A; C',42.3454016,-71.0368052
Colonnade Hotel,"'120 Huntington Ave.,Boston,MA,USA'",'A; C',42.3456194,-71.0809115
Dumpling Palace,"'179 Massachusetts Ave.,Boston,MA,USA'",'A; C',42.3457113,-71.0873138
Au Bon Pain (4Th Fl),"'133 Brookline Ave.,Boston,MA,USA'",'A; C',42.3457154,-71.1014625
Whole Foods Market,"'310 Harrison Ave.,Boston,MA,USA'",'A; C',42.3457244,-71.0628563
The Westin Boston Waterfront/Starbucks,"'425 Summer St.,Boston,MA,USA'",'A; C',42.3457313,-71.0435238
Pho Basil,"'177 Massachusetts Ave.,Boston,MA,USA'",'A; C',42.3458011,-71.0873574
Supreme Pizza,"'177 Massachusetts Ave.,Boston,MA,USA'",'A; C',42.3458011,-71.0873574
Left Field Pantry,"'4 Yawkey Wy.,Boston,MA,USA'",'A; C',42.3458436,-71.0987819
Pavillion Restaurant,"'4 Yawkey Wy.,Boston,MA,USA'",'A; C',42.3458436,-71.0987819
Tasty Burger,"'4 Yawkey.,Boston,MA,USA'",'A; C',42.3458436,-71.0987819
Bangkok City Restaurant,"'167 Massachusetts Ave.,Boston,MA,USA'",'A; C',42.346041,-71.0874756
Internal Matter,"'35 Channel Center St.,Boston,MA,USA'",'A; C',42.34636,-71.050548
Billy's Sub Shop,"'57 Berkeley St.,Boston,MA,USA'",'A; C',42.3466297,-71.0705299
Sol Azteca,"'914 Beacon St.,Boston,MA,USA'",'A; C',42.3466593,-71.1062658
Wink & Nod,"'3 Appleton St.,Boston,MA,USA'",'A; C',42.3467068,-71.069752
Teriyaki House,"'1106 Boylston St.,Boston,MA,USA'",'A; C',42.346773,-71.0885802
Rice Bowl,"'2 Hemenway St.,Boston,MA,USA'",'A; C',42.3468779,-71.0892521
Summer Shack,"'50 Dalton St.,Boston,MA,USA'",'A; C',42.3470597,-71.0856588
Boston Beer Works,"'61 Brookline Ave.,Boston,MA,USA'",'A; C',42.34718,-71.0991034
B Good Burger,"'1068 Boylston St.,Boston,MA,USA'",'A; C',42.34723,-71.0879901
Lorettas Last Call,"'1 Lansdowne St.,Boston,MA,USA'",'A; C',42.3473143,-71.0944726
Cask N Flagon,"'48 Brookline Ave.,Boston,MA,USA'",'A; C',42.347383,-71.097949
Towne,"'880 Boylston St.,Boston,MA,USA'",'A; C',42.34739,-71.084357
House Of Blues,"'35 Lansdowne St.,Boston,MA,USA'",'A; C',42.347401,-71.09615
Jillian's Billiard Club,"'145 Ipswich St.,Boston,MA,USA'",'A; C',42.3474016,-71.0944095
Tasty Burger Back Bay,"'145 Dartmouth St.,Boston,MA,USA'",'A; C',42.3474193,-71.0753102
Audubon,"'838 Beacon St.,Boston,MA,USA'",'A; C',42.347459,-71.10323
Charlie's Pizza & Cafe,"'177 Allston St.,Boston,MA,USA'",'A; C',42.3477438,-71.1383114
Bee's Knees Supply Company,"'1314 Commonwealth Ave.,Boston,MA,USA'",'A; C',42.348241,-71.134322
Mistral,"'221 Columbus Ave.,Boston,MA,USA'",'A; C',42.3482594,-71.072778
Storyville,"'47 Huntington Ave.,Boston,MA,USA'",'A; C',42.3482726,-71.0786234
Mcgreevys,"'911 Boylston St.,Boston,MA,USA'",'A; C',42.348458,-71.0844207
J. Pace & Son Uptown,"'225 Northern Ave.,Boston,MA,USA'",'A; C',42.3484606,-71.0387957
The Pour House,"'907 Boylston St.,Boston,MA,USA'",'A; C',42.348475,-71.0843264
Red Lantern,"'39 Stanhope St.,Boston,MA,USA'",'A; C',42.3484799,-71.0734982
The Friendly Toast,"'35 Stanhope St.,Boston,MA,USA'",'A; C',42.3484833,-71.0731343
Zocalo Cocina Mexicana,"'35 Stanhope St.,Boston,MA,USA'",'A; C',42.3484833,-71.0731343
The Brahmin,"'33 Stanhope St.,Boston,MA,USA'",'A; C',42.3484835,-71.0731338
Ittoku,"'1414 Commonwealth Ave.,Boston,MA,USA'",'A; C',42.3484854,-71.1390747
Paradise Bakery & Cafe,"'800 Boylston St.,Boston,MA,USA'",'A; C',42.348521,-71.0822975
Pizzeria Regina @ Prudential,"'800 Boylston St.,Boston,MA,USA'",'A; C',42.348521,-71.0822975
Sarku Japan,"'800 Boylston St.,Boston,MA,USA'",'A; C',42.348521,-71.0822975
Boston Common Hotel & Conference Center,"'40 Trinity Pl.,Boston,MA,USA'",'A; C',42.3485336,-71.0747603
Cafe 472,"'472 Commonwealth Ave.,Boston,MA,USA'",'A; C',42.3485415,-71.0936685
Eastern Standard,"'528 Commonwealth Ave.,Boston,MA,USA'",'A; C',42.3485498,-71.0960073
Mike And Patty's,"'12 Church St.,Boston,MA,USA'",'A; C',42.348561,-71.067924
Another Cup? Coffee House,"'1 Nassau St.,Boston,MA,USA'",'A; C',42.34858,-71.062941
Uni,"'370 Commonwealth Ave.,Boston,MA,USA'",'A; C',42.3485902,-71.0886984
Boston Living Center,"'29 Stanhope St.,Boston,MA,USA'",'A; C',42.3485979,-71.0730304
Select Oyster Bar,"'50 Gloucester St.,Boston,MA,USA'",'A; C',42.3485998,-71.084121
Mandarin Oriental Hotel,"'776 Boylston St.,Boston,MA,USA'",'A; C',42.3487748,-71.0813479
Scoozi,"'580 Commonwealth Ave.,Boston,MA,USA'",'A; C',42.3488004,-71.0995255
Chili Duck,"'829 Boylston St.,Boston,MA,USA'",'A; C',42.3489625,-71.0826117
Cafe Mirror,"'362 Washington St.,Boston,MA,USA'",'A; C',42.3489795,-71.1535835
Boca Grande Restaurant,"'366 Washington St.,Boston,MA,USA'",'A; C',42.3489906,-71.1538177
Sun-Ah's Cafe,"'501 Washington St.,Boston,MA,USA'",'A; C',42.3491026,-71.1610235
Tapeo Restaurant & Tapas Bar,"'266 Newbury St.,Boston,MA,USA'",'A; C',42.3491842,-71.0832045
Da Vinci,"'162 Columbus Ave.,Boston,MA,USA'",'A; C',42.3491877,-71.0706104
Peet's Coffee & Tea,"'795 Boylston St.,Boston,MA,USA'",'A; C',42.349188,-71.081725
Bain Capital (40Th Fl),"'200 Clarendon St.,Boston,MA,USA'",'A; C',42.3492166,-71.0751249
Guckenheimer @ B.R.E. @ Blue Glass Cafe,"'200 Clarendon St.,Boston,MA,USA'",'A; C',42.3492166,-71.0751249
Grill 23 And Bar,"'161 Berkeley St.,Boston,MA,USA'",'A; C',42.3492836,-71.0715196
Wabora,"'254 Newbury St.,Boston,MA,USA'",'A; C',42.349312,-71.0827414
Jim's Restaurant And Deli,"'371 Washington St.,Boston,MA,USA'",'A; C',42.3493184,-71.1540528
Happy Garden,"'377 Washington St.,Boston,MA,USA'",'A; C',42.3493239,-71.1542806
Bon Me No. 5,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Boston Burger Company,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Boston Trolly Dogs,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Chili Mango & Lime Inc.,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Clover Fast Food @Dwy No. 6,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Clover Fast Food No. 5,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Compliments Food Co.,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Dragon Roll Grill,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Fresh Food Generation,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Kim Kim Bbq,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Mediterranean Home Cooking,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Meng's Kitchen,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Momogoose 3,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Momogoose 4,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Posto,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Rice Burg Inc.,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Saigon Alley,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Stoked Pizza Truck,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Sweet Tomatoes Pizza,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Tenoch Mexican,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Tenoch Mexican Food,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Teri-Yummy No. 2,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Thompson Island Outward Bound,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Walloon's,"'1 Citywide St.,Boston,MA,USA'",'A; C',42.3493824,-71.0777334
Cafeteria Boston,"'279 Newbury St.,Boston,MA,USA'",'A; C',42.3494005,-71.0840573
Casa Romero,"'30 Gloucester St.,Boston,MA,USA'",'A; C',42.3494385,-71.0845289
Bruegger's Bagel Bakery,"'644 Beacon St.,Boston,MA,USA'",'A; C',42.349488,-71.095561
Itadaki,"'269 Newbury St.,Boston,MA,USA'",'A; C',42.3495456,-71.0835907
Fins Sushi & Grill 2,"'636 Beacon St.,Boston,MA,USA'",'A; C',42.3495927,-71.0952724
Uno Chicago Grill,"'727 Boylston St.,Boston,MA,USA'",'A; C',42.3496017,-71.0802859
Shake Shack,"'234 Newbury St.,Boston,MA,USA'",'A; C',42.3496294,-71.0815446
Smith & Wollensky Of Boston,"'101 Arlington St.,Boston,MA,USA'",'A; C',42.3496357,-71.0700958
Piattini,"'226 Newbury St.,Boston,MA,USA'",'A; C',42.349711,-71.0812354
Chatime,"'251 Newbury St.,Boston,MA,USA'",'A; C',42.3497141,-71.0828756
Umai Japanese Restaurant,"'224 Newbury St.,Boston,MA,USA'",'A; C',42.3497304,-71.0811595
Dirty Water Dough Company,"'222 Newbury St.,Boston,MA,USA'",'A; C',42.3497421,-71.0810798
B.U.Dining Srvices-2Nd Fl.,"'100 Bay State Rd.,Boston,MA,USA'",'A; C',42.3497666,-71.0979066
Asta,"'47 Massachusetts Ave.,Boston,MA,USA'",'A; C',42.349808,-71.089298
Chopped & Topped 3Rd Fl.,"'800 Washington St.,Boston,MA,USA'",'A; C',42.3498323,-71.0632709
Scoozi (237 Newbury St.),"'237 Newbury St.,Boston,MA,USA'",'A; C',42.3498806,-71.0820826
La La Restaurant,"'792 Washington St.,Boston,MA,USA'",'A; C',42.3499298,-71.0638064
Lala Luncheonette Restaurant,"'792 Washington St.,Boston,MA,USA'",'A; C',42.3499298,-71.0638064
Liquid Art House,"'100 Arlington St.,Boston,MA,USA'",'A; C',42.3499842,-71.0695033
B. Good Burger,"'665 Boylston St.,Boston,MA,USA'",'A; C',42.3500162,-71.0787676
Sweetgreen,"'659 Boylston St.,Boston,MA,USA'",'A; C',42.3500262,-71.0786707
Scissors & Pie,"'225 Newbury St.,Boston,MA,USA'",'A; C',42.350036,-71.0816941
Corporate Chefs @ Tufts Food 4 Thot,"'141 Harrison Ave.,Boston,MA,USA'",'A; C',42.350049,-71.062269
Bangkok Blue Thai,"'651 Boylston St.,Boston,MA,USA'",'A; C',42.3500514,-71.0785019
Shanghai Gateway Restaurant,"'204 Harvard Ave.,Boston,MA,USA'",'A; C',42.3500749,-71.130372
Sofa Cafe,"'217 Newbury St.,Boston,MA,USA'",'A; C',42.3501281,-71.081372
Lolita Cocina & Tequila Bar,"'265 Dartmouth St.,Boston,MA,USA'",'A; C',42.3501476,-71.0773606
The Avenue Bar & Grill,"'1249 Commonwealth Ave.,Boston,MA,USA'",'A; C',42.350246,-71.132181
Ben & Jerry's,"'174 Newbury St.,Boston,MA,USA'",'A; C',42.3503123,-71.0790014
Olivia's Pizza,"'583 Washington St.,Boston,MA,USA'",'A; C',42.3503816,-71.1651565
Golden Leaf Restaurant,"'20 Hudson St.,Boston,MA,USA'",'A; C',42.3504126,-71.0599504
Rustic Kitchen,"'200 Stuart St.,Boston,MA,USA'",'A; C',42.3504148,-71.0674664
Hsin Hsin,"'25 Massachusetts Ave.,Boston,MA,USA'",'A; C',42.3504929,-71.0895951
Crossroads,"'495 Beacon St.,Boston,MA,USA'",'A; C',42.350536,-71.089788
Tavern Road,"'343 Congress St.,Boston,MA,USA'",'A; C',42.3505819,-71.0493809
Dig Inn,"'557 Boylston St.,Boston,MA,USA'",'A; C',42.3506317,-71.0760179
Tico,"'222 Berkeley St.,Boston,MA,USA'",'A; C',42.350667,-71.0731944
Quality Mart,"'21 Massachusetts Ave.,Boston,MA,USA'",'A; C',42.3506822,-71.0894076
